"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"2161","Daddy's Home 2 takes custody of the UK box office https://t.co/RteZ6Tv64S",FALSE,0,NA,2017-11-28 18:03:29,FALSE,NA,"935569852948983808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LubaSmol",0,FALSE,FALSE,NA,NA
"2162","RT @mark_wahlberg: Hit the road with your family and head to the theater to see #DaddysHome2 Ì†ºÌæüÔ∏è: https://t.co/bGY9gKTpXj https://t.co/ymZ1J‚Ä¶",FALSE,0,NA,2017-11-28 18:01:33,FALSE,NA,"935569365977661440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mark_wahlberg24",267,TRUE,FALSE,NA,NA
"2163","Daddy‚Äôs Home 2: The Most Inane Cash-Cow Sequel of 2017! https://t.co/LCEQr8s9BY #Cinema #Movie #Cairo #Egypt https://t.co/TlrPfRER1Z",FALSE,0,NA,2017-11-28 18:01:15,FALSE,NA,"935569289830125568",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Cairo360",2,FALSE,FALSE,NA,NA
"2164","I wrote 1,100 words on #DaddysHome2, and I still could fit in all the things that make it awful. https://t.co/ONNOL4ayDW",FALSE,0,NA,2017-11-28 18:00:43,FALSE,NA,"935569157327851520",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","maryannjohanson",1,FALSE,FALSE,NA,NA
"2165","RT @Hello_Tailor: the toilets on this train FORCE YOU TO LISTEN TO AN ADVERT FOR ""DADDY'S HOME 2."" https://t.co/sERk5JaCkI",FALSE,0,NA,2017-11-28 18:00:20,FALSE,NA,"935569058484948993",NA,"<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume¬†for¬†Android</a>","snap2grid",535,TRUE,FALSE,NA,NA
"2166","More Daddies. More Problems. Get the hilarious sticker pack from the new hit comedy #DaddysHome2! Featuring 15 anim‚Ä¶ https://t.co/WOXKiPk6HR",FALSE,6,NA,2017-11-28 18:00:16,TRUE,NA,"935569041703473153",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","ParamountUK",4,FALSE,FALSE,NA,NA
"2167","Film reviews: @aliharkness on Battle of the Sexes, Daddy‚Äôs Home 2 and Beach Rats https://t.co/3FZnG2WAsk https://t.co/OyszTRc9Cl",FALSE,0,NA,2017-11-28 18:00:11,FALSE,NA,"935569020379639808",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","TheScotsman",0,FALSE,FALSE,NA,NA
"2168","Film reviews: @aliharkness on Battle of the Sexes, Daddy‚Äôs Home 2 and Beach Rats https://t.co/dpttOUb5oZ https://t.co/Tnpa1etCIB",FALSE,0,NA,2017-11-28 18:00:10,FALSE,NA,"935569019578585088",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","scotsman_arts",0,FALSE,FALSE,NA,NA
"2169","Just received a call from my little'un Sophie (6 today). ""Where are you daddy I want to open my presents?"" ""I'm 20‚Ä¶ https://t.co/RLoxrPe2c6",FALSE,0,NA,2017-11-28 17:59:50,TRUE,NA,"935568932429357056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChrisDaems",0,FALSE,FALSE,NA,NA
"2170","[THE MOVIES] Now Showing in the Philippines (November 29th, 2017):

""Murder on the Orient Express""
""Daddy's Home 2""‚Ä¶ https://t.co/DYoj3V4o6P",FALSE,0,NA,2017-11-28 17:56:46,TRUE,NA,"935568161163812869",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","iamninoy1983",1,FALSE,FALSE,NA,NA
